"UMI_transID","UMI_cellID","target","CellId","pixel_x","pixel_y","idx_z","x","y","z","tLLR_maxCellType","score_tLLR_maxCellType","DecVal","SVM_class","SVM_cell_type"
"t_1_2_20405","c_1_2_2733","HSPB1",2733,893.05,2533.175,5,241.749,-3156.9715,4,"e",-0.796849357871107,1.36272787642593,"1","e"
"t_1_2_20408","c_1_2_2733","APOD",2733,804.9111,2533.222,5,225.883998,-3156.97996,4,"e",-2.92621869946705,0.835447176505418,"1","e"
"t_1_2_20416","c_1_2_2733","HLA-A",2733,853.2889,2533.7,5,234.592002,-3157.066,4,"e",-0.81524096451094,1.00050093920238,"1","e"
"t_1_2_20422","c_1_2_2733","EIF5A",2733,885.7222,2534.267,5,240.429996,-3157.16806,4,"e",-2.43542959324565,0.177563570453166,"1","e"
"t_1_2_20427","c_1_2_2733","TIMP1",2733,846.4167,2534.717,5,233.355006,-3157.24906,4,"e",-1.02493281677908,1.10728832004045,"1","e"
"t_1_2_20434","c_1_2_2733","VIM",2733,873.0917,2535.416,5,238.156506,-3157.37488,4,"e",-2.21720275503733,0.87807865097675,"1","e"
"t_1_2_20439","c_1_2_2733","FN1",2733,780.3,2536.238,5,221.454,-3157.52284,4,"e",-0.554819473281333,1.00041864328392,"1","e"
"t_1_2_20446","c_1_2_2733","TIMP1",2733,890.6,2536.58,5,241.308,-3157.5844,4,"e",-1.02493281677908,0.99985542835733,"1","e"
"t_1_2_20448","c_1_2_2733","CD81",2733,836.8428,2536.814,5,231.631704,-3157.62652,4,"e",-1.29732082451444,1.28327019836995,"1","e"
"t_1_2_20456","c_1_2_2733","ITGB1",2733,863.6445,2537.322,5,236.45601,-3157.71796,4,"e",-2.08214305402717,0.852496720105191,"1","e"
"t_1_2_20458","c_1_2_2733","MIF",2733,823.5142,2537.486,5,229.232556,-3157.74748,4,"e",-0.00115283239988084,1.00030920667555,"1","e"
"t_1_2_20472","c_1_2_2733","EZR",2733,819.61,2538.25,5,228.5298,-3157.885,4,"e",-2.54871675321633,0.619706811874507,"1","e"
"t_1_2_20489","c_1_2_2733","HLA-C",2733,869.4143,2540.9,5,237.494574,-3158.362,4,"e",-1.19147033105972,0.973901704195483,"1","e"
"t_1_2_20491","c_1_2_2733","MAF",2733,875.8001,2541.167,5,238.644018,-3158.41006,4,"e",-0.159201925394435,0.613371129389874,"1","e"
"t_1_2_20497","c_1_2_2733","B2M",2733,811.02,2541.46,5,226.9836,-3158.4628,4,"e",-0.760298361278963,0.99983473440618,"1","e"
"t_1_2_20506","c_1_2_2733","CD55",2733,844.7429,2542.171,5,233.053722,-3158.59078,4,"e",0,1.14105475034272,"1","e"
"t_1_2_20510","c_1_2_2733","HLA-C",2733,855.07,2542.46,5,234.9126,-3158.6428,4,"e",-1.19147033105972,1.00041573686564,"1","e"
"t_1_2_20519","c_1_2_2733","ADGRE1",2733,839.4072,2543.15,5,232.093296,-3158.767,4,"e",-0.873516371824689,1.23465768706629,"1","e"
"t_1_2_20527","c_1_2_2733","BECN1",2733,850.5889,2544.511,5,234.106002,-3159.01198,4,"e",-5.11452216671733,0.873638567953455,"1","e"
"t_1_2_20530","c_1_2_2733","B2M",2733,805.23,2544.93,5,225.9414,-3159.0874,4,"e",-0.760298361278963,1.17399213221984,"1","e"
"t_1_2_20532","c_1_2_2733","GDF15",2733,831.1572,2545.043,5,230.608296,-3159.10774,4,"e",-1.32179752492347,1.00036348654131,"1","e"
"t_1_2_20559","c_1_2_2733","S100A6",2733,771.3,2547.217,5,219.834,-3159.49906,4,"e",-2.21418061794464,0.380044406261687,"1","e"
"t_1_2_20563","c_1_2_2733","ERBB3",2733,778.4428,2547.629,5,221.119704,-3159.57322,4,"e",-2.56505632745568,-0.4016969134096,"0","e"
"t_1_2_20564","c_1_2_2733","HLA-A",2733,834.3727,2547.6,5,231.187086,-3159.568,4,"e",-0.81524096451094,1.00000695930411,"1","e"
"t_1_2_20567","c_1_2_2733","ANXA2",2733,873.4666,2547.883,5,238.223988,-3159.61894,4,"e",-1.23219813036013,1.04150014889394,"1","e"
"t_1_2_20568","c_1_2_2733","NEAT1",2733,789.83,2547.86,5,223.1694,-3159.6148,4,"e",-0.492345148800258,1.10006283010915,"1","e"
"t_1_2_20576","c_1_2_2733","HLA-C",2733,852.0334,2548.4,5,234.366012,-3159.712,4,"e",-1.19147033105972,0.999707331885639,"1","e"
"t_1_2_20583","c_1_2_2733","CTNNB1",2733,860.3143,2548.771,5,235.856574,-3159.77878,4,"e",-0.679510253451087,1.000104352301,"1","e"
"t_1_2_20602","c_1_2_2733","HLA-C",2733,870.9,2549.946,5,237.762,-3159.99028,4,"e",-1.19147033105972,0.922523887416874,"1","e"
"t_1_2_20614","c_1_2_2733","FN1",2733,826.15,2551.737,5,229.707,-3160.31266,4,"e",-0.554819473281333,1.00006230362339,"1","e"
"t_1_2_20619","c_1_2_2733","C11orf96",2733,869.6834,2551.9,5,237.543012,-3160.342,4,"e",-3.50846263973836,0.905676879533211,"1","e"
"t_1_2_20653","c_1_2_2733","RGS1",2733,841.3429,2554.271,5,232.441722,-3160.76878,4,"e",-0.933977243670932,1.06174097029845,"1","e"
"t_1_2_20658","c_1_2_2733","CDKN1A",2733,810.0889,2554.689,5,226.816002,-3160.84402,4,"e",-2.05560306245318,-0.0533043403120935,"0","e"
"t_1_2_20665","c_1_2_2733","NOD2",2733,859.7834,2555.483,5,235.761012,-3160.98694,4,"e",-0.173325325441397,1.01212683425682,"1","e"
"t_1_2_20668","c_1_2_2733","APOD",2733,801.34,2555.74,5,225.2412,-3161.0332,4,"e",-2.92621869946705,0.106636783970679,"1","e"
"t_1_2_20675","c_1_2_2733","MIF",2733,830.6375,2556.387,5,230.51475,-3161.14966,4,"e",-0.00115283239988084,1.12944141932012,"1","e"
"t_1_2_20676","c_1_2_2733","CYSTM1",2733,867.4445,2556.456,5,237.14001,-3161.16208,4,"e",-0.340016662315231,0.999820390120234,"1","e"
"t_1_2_20679","c_1_2_2733","HLA-A",2733,852.1555,2556.833,5,234.38799,-3161.22994,4,"e",-0.81524096451094,0.999677805666106,"1","e"
"t_1_2_20691","c_1_2_2733","B2M",2733,780.325,2557.975,5,221.4585,-3161.4355,4,"e",-0.760298361278963,0.999727282274081,"1","e"
"t_1_2_20696","c_1_2_2733","CALM2",2733,778.5599,2558.6,5,221.140782,-3161.548,4,"e",-2.41110004984011,0.801481956332861,"1","e"
"t_1_2_20698","c_1_2_2733","DDR2",2733,784.34,2558.96,5,222.1812,-3161.6128,4,"e",-1.8886024925344,1.49875521821744,"1","e"
"t_1_2_20716","c_1_2_2733","STAT3",2733,829.425,2561.2,5,230.2965,-3162.016,4,"e",0,1.00762891008935,"1","e"
"t_1_2_20727","c_1_2_2733","IGFBP7",2733,823.2727,2561.518,5,229.189086,-3162.07324,4,"e",-2.26307157008211,0.550621335533867,"1","e"
"t_1_2_20768","c_1_2_2733","S100A6",2733,861.8333,2565.5,5,236.129994,-3162.79,4,"e",-2.21418061794464,-0.330021461764236,"0","e"
"t_1_2_20794","c_1_2_2733","DUSP6",2733,785.9092,2567.854,5,222.463656,-3163.21372,4,"e",0,1.01004692674128,"1","e"
"t_1_2_20821","c_1_2_2733","S100A6",2733,868.875,2569.675,5,237.3975,-3163.5415,4,"e",-2.21418061794464,-0.987950929429457,"0","e"
"t_1_2_20841","c_1_2_2733","GPER1",2733,781.1143,2571.928,5,221.600574,-3163.94704,4,"e",-0.439070967092773,1.00014577052865,"1","e"
"t_1_2_20856","c_1_2_2733","TUBB",2733,852.05,2572.867,5,234.369,-3164.11606,4,"e",0,1.16228000280186,"1","e"
"t_1_2_20861","c_1_2_2733","B2M",2733,821.1,2573.244,5,228.798,-3164.18392,4,"e",-0.760298361278963,1.08822033370248,"1","e"
"t_1_2_20869","c_1_2_2733","SELL",2733,789.41,2573.98,5,223.0938,-3164.3164,4,"e",-3.62484174648141,0.531649435721337,"1","e"
"t_1_2_20916","c_1_2_2733","LGALS1",2733,859.15,2577.775,5,235.647,-3164.9995,4,"e",-1.74911534320852,0.996765792808191,"1","e"
"t_1_2_20941","c_1_2_2733","CD9",2733,851.9,2580.075,5,234.342,-3165.4135,4,"e",-0.31339953531262,1.24004966765321,"1","e"
"t_1_2_20943","c_1_2_2733","YBX3",2733,795.5875,2580.388,5,224.20575,-3165.46984,4,"e",-0.371688775417362,0.690581959075364,"1","e"
"t_1_2_20950","c_1_2_2733","RGS1",2733,783.2166,2581,5,221.978988,-3165.58,4,"e",-0.933977243670932,1.01267782702569,"1","e"
"t_1_2_21025","c_1_2_2733","ADGRG1",2733,796.2778,2586.422,5,224.330004,-3166.55596,4,"e",-1.89276554329984,0.999915780263779,"1","e"
"t_1_2_21048","c_1_2_2733","C1QB",2733,856.62,2589.3,5,235.1916,-3167.074,4,"e",-1.43823756527937,1.05816961167048,"1","e"
"t_1_2_21062","c_1_2_2733","HLA-A",2733,841.1231,2590.085,5,232.402158,-3167.2153,4,"e",-0.81524096451094,0.999753759396782,"1","e"
"t_1_2_21066","c_1_2_2733","CD69",2733,852.725,2590.288,5,234.4905,-3167.25184,4,"e",-1.73131717020306,1.00255357089225,"1","e"
"t_1_2_21089","c_1_2_2733","PECAM1",2733,851.5125,2591.7,5,234.27225,-3167.506,4,"e",-0.430962908044492,0.974476934474547,"1","e"
"t_1_2_21111","c_1_2_2733","RPL34",2733,794.2333,2593.5,5,223.961994,-3167.83,4,"e",-0.638727105184303,1.05807165753385,"1","e"
"t_1_2_21121","c_1_2_2733","FN1",2733,800.8125,2593.713,5,225.14625,-3167.86834,4,"e",-0.554819473281333,1.00022320604458,"1","e"
"t_1_2_21139","c_1_2_2733","CCR7",2733,839.87,2595.09,5,232.1766,-3168.1162,4,"e",-1.1369404841092,1.11715137888425,"1","e"
"t_1_2_21148","c_1_2_2733","FKBP11",2733,815.8834,2596.117,5,227.859012,-3168.30106,4,"e",0,1.02541836617487,"1","e"
"t_1_2_21152","c_1_2_2733","GDF15",2733,833.73,2596.3,5,231.0714,-3168.334,4,"e",-1.32179752492347,0.999966600804046,"1","e"
"t_1_2_21214","c_1_2_2733","S100A4",2733,845.6124,2601.512,5,233.210232,-3169.27216,4,"e",-0.255781672893349,1.08306046547211,"1","e"
"t_1_2_21217","c_1_2_2733","STAT1",2733,849.6667,2602,5,233.940006,-3169.36,4,"e",-1.26325280738778,0.999765988889353,"1","e"
"t_1_2_21258","c_1_2_2733","S100A6",2733,833.4,2605.733,5,231.012,-3170.03194,4,"e",-2.21418061794464,0.504545572483574,"1","e"
"t_1_2_21281","c_1_2_2733","VIM",2733,833.96,2608.24,5,231.1128,-3170.4832,4,"e",-2.21720275503733,0.477243338896994,"1","e"
"t_1_2_21344","c_1_2_2733","HSP90AB1",2733,817.2143,2613.486,5,228.098574,-3171.42748,4,"e",-1.31290033684019,0.827619400331015,"1","e"
"t_1_2_21412","c_1_2_2733","RAC1",2733,838.4143,2618.257,5,231.914574,-3172.28626,4,"e",-0.785549409972158,0.999907155216464,"1","e"
"t_1_2_21452","c_1_2_2733","GPX1",2733,833.0084,2620.667,5,230.941512,-3172.72006,4,"e",0,1.01099286712806,"1","e"
"t_1_2_223976","c_1_2_2659","HLA-A",2659,1032.2,2441.233,7,266.796,-3140.42194,5.6,"e",-0.81524096451094,0.999803878894082,"1","e"
"t_1_2_223980","c_1_2_2659","FN1",2659,1018.144,2441.311,7,264.26592,-3140.43598,5.6,"e",-0.554819473281333,0.999967320107188,"1","e"
"t_1_2_223983","c_1_2_2659","HLA-C",2659,1023.967,2441.767,7,265.31406,-3140.51806,5.6,"e",-1.19147033105972,0.9995474398429,"1","e"
"t_1_2_224009","c_1_2_2659","CAV1",2659,1025.71,2443.28,7,265.6278,-3140.7904,5.6,"e",-3.66112698290629,1.03167169661576,"1","e"
"t_1_2_224027","c_1_2_2659","COL6A2",2659,1014.111,2444.433,7,263.53998,-3140.99794,5.6,"e",-1.89253045821496,1.07711325198299,"1","e"
"t_1_2_224115","c_1_2_2659","ITGA6",2659,1028.489,2450.344,7,266.12802,-3142.06192,5.6,"e",-2.58658570206241,0.969827030731923,"1","e"
"t_1_2_224135","c_1_2_2659","HLA-A",2659,1022.662,2451.8,7,265.07916,-3142.324,5.6,"e",-0.81524096451094,1.14950465015835,"1","e"
"t_1_2_224155","c_1_2_2659","GPX1",2659,1053.771,2452.829,7,270.67878,-3142.50922,5.6,"e",0,1.01039928247602,"1","e"
"t_1_2_224191","c_1_2_2659","HLA-B",2659,1012.925,2454.837,7,263.3265,-3142.87066,5.6,"e",-1.31591637617107,1.02404653362169,"1","e"
"t_1_2_224193","c_1_2_2659","HLA-B",2659,1056.978,2454.944,7,271.25604,-3142.88992,5.6,"e",-1.31591637617107,1.000145885147,"1","e"
"t_1_2_224197","c_1_2_2659","S100A6",2659,1018.638,2455.238,7,264.35484,-3142.94284,5.6,"e",-2.21418061794464,0.942042188758363,"1","e"
"t_1_2_224225","c_1_2_2659","HLA-A",2659,1008.983,2456.65,7,262.61694,-3143.197,5.6,"e",-0.81524096451094,1.12346269502198,"1","e"
"t_1_2_224233","c_1_2_2659","B2M",2659,1052.08,2457.18,7,270.3744,-3143.2924,5.6,"e",-0.760298361278963,1.00051298637647,"1","e"
"t_1_2_224241","c_1_2_2659","S100A4",2659,1013.26,2457.68,7,263.3868,-3143.3824,5.6,"e",-0.255781672893349,1.00019465482359,"1","e"
"t_1_2_224326","c_1_2_2659","BECN1",2659,1006.829,2463.729,7,262.22922,-3144.47122,5.6,"e",-5.11452216671733,1.02048559974785,"1","e"
"t_1_2_224339","c_1_2_2659","CD59",2659,1005.708,2464.058,7,262.02744,-3144.53044,5.6,"e",-0.806139075366508,0.999876788342407,"1","e"
"t_1_2_224368","c_1_2_2659","TNFRSF10B",2659,1015.4,2466.291,7,263.772,-3144.93238,5.6,"e",-0.0649643928012091,1.00772350930277,"1","e"
"t_1_2_224431","c_1_2_2659","IFI27",2659,1036.125,2469.783,7,267.5025,-3145.56094,5.6,"e",-1.26442084507915,1.02137121966073,"1","e"
"t_1_2_224435","c_1_2_2659","HSP90AB1",2659,1052.444,2470.033,7,270.43992,-3145.60594,5.6,"e",-1.31290033684019,1.03124998852403,"1","e"
"t_1_2_224438","c_1_2_2659","JCHAIN",2659,1037.186,2470.072,7,267.69348,-3145.61296,5.6,"e",-1.23860441896112,0.999646248891693,"1","e"
"t_1_2_224466","c_1_2_2659","FN1",2659,1045.982,2471.891,7,269.27676,-3145.94038,5.6,"e",-0.554819473281333,0.99993863781411,"1","e"
"t_1_2_224484","c_1_2_2659","WNT3",2659,1056.98,2473.06,7,271.2564,-3146.1508,5.6,"e",0,0.852126037867278,"1","e"
"t_1_2_224491","c_1_2_2659","APOD",2659,1056.925,2473.225,7,271.2465,-3146.1805,5.6,"e",-2.92621869946705,0.847481148824824,"1","e"
"t_1_2_224496","c_1_2_2659","RORA",2659,1020.833,2473.65,7,264.74994,-3146.257,5.6,"e",-1.34612055897277,1.00016326606544,"1","e"
"t_1_2_224501","c_1_2_2659","APOD",2659,1055.214,2473.814,7,270.93852,-3146.28652,5.6,"e",-2.92621869946705,0.865435849321108,"1","e"
"t_1_2_224508","c_1_2_2659","S100A6",2659,1003.522,2474.6,7,261.63396,-3146.428,5.6,"e",-2.21418061794464,0.903048945747337,"1","e"
"t_1_2_224515","c_1_2_2659","FN1",2659,1012.318,2475.127,7,263.21724,-3146.52286,5.6,"e",-0.554819473281333,1.12481428476517,"1","e"
"t_1_2_224517","c_1_2_2659","IFIT1",2659,1042.027,2475.354,7,268.56486,-3146.56372,5.6,"e",-2.27859598584814,0.942985456946709,"1","e"
"t_1_2_224553","c_1_2_2659","MALAT1",2659,1048.425,2478.35,7,269.7165,-3147.103,5.6,"e",-0.470154514681536,1.07560267952528,"1","e"
"t_1_2_224576","c_1_2_2659","MALAT1",2659,1048.35,2479.71,7,269.703,-3147.3478,5.6,"e",-0.470154514681536,1.09287413254799,"1","e"
"t_1_2_224579","c_1_2_2659","MALAT1",2659,1033.69,2479.74,7,267.0642,-3147.3532,5.6,"e",-0.470154514681536,1.03054935272086,"1","e"
"t_1_2_224587","c_1_2_2659","STAT1",2659,1046.963,2480.225,7,269.45334,-3147.4405,5.6,"e",-1.26325280738778,1.0859151546842,"1","e"
"t_1_2_224592","c_1_2_2659","ADGRG1",2659,1007.11,2480.6,7,262.2798,-3147.508,5.6,"e",-1.89276554329984,1.00031655615196,"1","e"
"t_1_2_224601","c_1_2_2659","DUSP4",2659,1026.7,2480.98,7,265.806,-3147.5764,5.6,"e",0,1.09402447766809,"1","e"
"t_1_2_224605","c_1_2_2659","S100A4",2659,1034.475,2481.575,7,267.2055,-3147.6835,5.6,"e",-0.255781672893349,0.999873298343478,"1","e"
"t_1_2_224618","c_1_2_2659","RELA",2659,1029.05,2482.183,7,266.229,-3147.79294,5.6,"e",-0.0159994562734518,1.07639403435001,"1","e"
"t_1_2_224650","c_1_2_2659","CD63",2659,1019.633,2483.589,7,264.53394,-3148.04602,5.6,"e",-1.29633731920844,0.999884097321186,"1","e"
"t_1_2_224661","c_1_2_2733","PTGES3",2733,860.8,2484.133,7,235.944,-3148.14394,5.6,"e",-1.50602191924935,1.10257175014571,"1","e"
"t_1_2_224677","c_1_2_2659","CD81",2659,1052.1,2485.117,7,270.378,-3148.32106,5.6,"e",-1.29732082451444,1.00003158881322,"1","e"
"t_1_2_224682","c_1_2_2659","MALAT1",2659,1028.84,2485.4,7,266.1912,-3148.372,5.6,"e",-0.470154514681536,1.05308338382585,"1","e"
"t_1_2_224693","c_1_2_2733","HLA-A",2733,858.1,2486.689,7,235.458,-3148.60402,5.6,"e",-0.81524096451094,1.09584055527013,"1","e"
"t_1_2_224701","c_1_2_2659","HLA-B",2659,1043.771,2487.229,7,268.87878,-3148.70122,5.6,"e",-1.31591637617107,1.00007622991064,"1","e"
"t_1_2_224722","c_1_2_2659","ITGAV",2659,1032.391,2489.527,7,266.83038,-3149.11486,5.6,"e",-3.24656051012243,0.997756382450544,"1","e"
"t_1_2_224728","c_1_2_2733","B2M",2733,856.6111,2489.789,7,235.189998,-3149.16202,5.6,"e",-0.760298361278963,1.02859685070961,"1","e"
"t_1_2_224735","c_1_2_2733","VIM",2733,860.9091,2490.246,7,235.963638,-3149.24428,5.6,"e",-2.21720275503733,0.832616145986225,"1","e"
"t_1_2_224741","c_1_2_2659","RPL34",2659,1008.811,2490.645,7,262.58598,-3149.3161,5.6,"e",-0.638727105184303,1.02951906721137,"1","e"
"t_1_2_224760","c_1_2_2733","B2M",2733,861.0125,2491.575,7,235.98225,-3149.4835,5.6,"e",-0.760298361278963,0.682300002466739,"1","e"
"t_1_2_224767","c_1_2_2659","HLA-B",2659,1056.98,2491.92,7,271.2564,-3149.5456,5.6,"e",-1.31591637617107,0.999980459980048,"1","e"
"t_1_2_224768","c_1_2_2659","VIM",2659,1052.38,2492.18,7,270.4284,-3149.5924,5.6,"e",-2.21720275503733,0.684042189228358,"1","e"
"t_1_2_224800","c_1_2_2659","CASP8",2659,1004.208,2493.259,7,261.75744,-3149.78662,5.6,"e",-1.28445614399576,1.02882019456255,"1","e"
"t_1_2_224813","c_1_2_2659","S100A6",2659,1034.317,2494.133,7,267.17706,-3149.94394,5.6,"e",-2.21418061794464,1.00002627766228,"1","e"
"t_1_2_224814","c_1_2_2659","ITGA3",2659,1039.614,2494.086,7,268.13052,-3149.93548,5.6,"e",-0.549100623765557,1.09587668952355,"1","e"
"t_1_2_224825","c_1_2_2659","HLA-A",2659,1063.63,2494.89,7,272.4534,-3150.0802,5.6,"e",-0.81524096451094,1.11660735419571,"1","e"
"t_1_2_224834","c_1_2_2733","SERPINA3",2733,858.0001,2495.229,7,235.440018,-3150.14122,5.6,"e",0,0.867599577691156,"1","e"
"t_1_2_224839","c_1_2_2659","MALAT1",2659,1036.664,2495.464,7,267.59952,-3150.18352,5.6,"e",-0.470154514681536,1.00050922390534,"1","e"
"t_1_2_224841","c_1_2_2659","IER3",2659,1039.736,2495.609,7,268.15248,-3150.20962,5.6,"e",-0.370179929927556,1.05747442820673,"1","e"
"t_1_2_224862","c_1_2_2659","LAMP2",2659,1062.917,2496.884,7,272.32506,-3150.43912,5.6,"e",-1.53796954815469,1.06716031458643,"1","e"
"t_1_2_224868","c_1_2_2733","S100A6",2733,859.9167,2497.417,7,235.785006,-3150.53506,5.6,"e",-2.21418061794464,0.563061812947199,"1","e"
"t_1_2_224888","c_1_2_2733","CD81",2733,857.5334,2498.35,7,235.356012,-3150.703,5.6,"e",-1.29732082451444,1.00014400005522,"1","e"
"t_1_2_224891","c_1_2_2659","CD59",2659,1014.091,2498.682,7,263.53638,-3150.76276,5.6,"e",-0.806139075366508,1.05469658631154,"1","e"
"t_1_2_224907","c_1_2_2659","CD81",2659,1064.18,2499.2,7,272.5524,-3150.856,5.6,"e",-1.29732082451444,0.999622161317801,"1","e"
"t_1_2_224914","c_1_2_2733","HLA-B",2733,839.1857,2500.014,7,232.053426,-3151.00252,5.6,"e",-1.31591637617107,1.02206523713922,"1","e"
"t_1_2_224917","c_1_2_2733","VIM",2733,833.2,2500.1,7,230.976,-3151.018,5.6,"e",-2.21720275503733,0.794582895421129,"1","e"
"t_1_2_224920","c_1_2_2659","CAV1",2659,1015.22,2500.29,7,263.7396,-3151.0522,5.6,"e",-3.66112698290629,1.00778688680773,"1","e"
"t_1_2_224925","c_1_2_2659","S100A4",2659,1054.563,2500.762,7,270.82134,-3151.13716,5.6,"e",-0.255781672893349,1.05447089755515,"1","e"
"t_1_2_224932","c_1_2_2733","HLA-A",2733,861.2375,2501.6,7,236.02275,-3151.288,5.6,"e",-0.81524096451094,0.742756672084629,"1","e"
"t_1_2_224941","c_1_2_2659","CTNNB1",2659,1047.456,2501.755,7,269.54208,-3151.3159,5.6,"e",-0.679510253451087,1.10450360925891,"1","e"
"t_1_2_224954","c_1_2_2659","APOD",2659,1011.527,2502.72,7,263.07486,-3151.4896,5.6,"e",-2.92621869946705,0.993615443539814,"1","e"
"t_1_2_224955","c_1_2_2659","HLA-B",2659,1062.483,2502.5,7,272.24694,-3151.45,5.6,"e",-1.31591637617107,0.988800245380851,"1","e"
"t_1_2_224957","c_1_2_2733","DUSP4",2733,863.9333,2502.617,7,236.507994,-3151.47106,5.6,"e",0,0.739822596250254,"1","e"
"t_1_2_224980","c_1_2_2659","CD164",2659,1011.74,2503.5,7,263.1132,-3151.63,5.6,"e",-0.406763357367583,0.994486269676085,"1","e"
"t_1_2_224989","c_1_2_2659","B2M",2659,1009.34,2504.09,7,262.6812,-3151.7362,5.6,"e",-0.760298361278963,0.985887394918758,"1","e"
"t_1_2_224998","c_1_2_2733","GSN",2733,834.225,2504.4,7,231.1605,-3151.792,5.6,"e",-0.151332468837505,1.00024296051502,"1","e"
"t_1_2_225003","c_1_2_2659","VIM",2659,1008.029,2504.643,7,262.44522,-3151.83574,5.6,"e",-2.21720275503733,0.984000457200129,"1","e"
"t_1_2_225004","c_1_2_2659","IRF4",2659,1030.675,2504.688,7,266.5215,-3151.84384,5.6,"e",0,0.999768863737377,"1","e"
"t_1_2_225008","c_1_2_2733","HLA-B",2733,823.3334,2505.15,7,229.200012,-3151.927,5.6,"e",-1.31591637617107,1.12110872411861,"1","e"
"t_1_2_225019","c_1_2_2659","HLA-B",2659,1012.78,2505.28,7,263.3004,-3151.9504,5.6,"e",-1.31591637617107,1.00563890908157,"1","e"
"t_1_2_225030","c_1_2_2659","B2M",2659,1057.471,2505.771,7,271.34478,-3152.03878,5.6,"e",-0.760298361278963,1.00006968220181,"1","e"
"t_1_2_225042","c_1_2_2659","VIM",2659,1059.467,2506.3,7,271.70406,-3152.134,5.6,"e",-2.21720275503733,1.00055165130264,"1","e"
"t_1_2_225043","c_1_2_2659","LAMP2",2659,1014.344,2506.645,7,263.58192,-3152.1961,5.6,"e",-1.53796954815469,1.00437888308135,"1","e"
"t_1_2_225052","c_1_2_2733","GDF15",2733,821.93,2506.94,7,228.9474,-3152.2492,5.6,"e",-1.32179752492347,1.13013267182423,"1","e"
"t_1_2_225055","c_1_2_2659","TNFRSF12A",2659,1050.9,2507.333,7,270.162,-3152.31994,5.6,"e",-0.0121271792784192,1.06407326534825,"1","e"
"t_1_2_225061","c_1_2_2659","MALAT1",2659,1047.667,2508.1,7,269.58006,-3152.458,5.6,"e",-0.470154514681536,1.08214160672695,"1","e"
"t_1_2_225076","c_1_2_2659","HLA-C",2659,1057.86,2509.08,7,271.4148,-3152.6344,5.6,"e",-1.19147033105972,0.987026462257951,"1","e"
"t_1_2_225079","c_1_2_2659","MZT2A",2659,1043.617,2509.2,7,268.85106,-3152.656,5.6,"e",-1.39001825857841,0.999657145689396,"1","e"
"t_1_2_225091","c_1_2_2733","MRC1",2733,810.28,2509.72,7,226.8504,-3152.7496,5.6,"e",0,0.860196447915506,"1","e"
"t_1_2_225095","c_1_2_2733","CD84",2733,804.0714,2509.986,7,225.732852,-3152.79748,5.6,"e",0,0.00300852261526907,"1","e"
"t_1_2_225096","c_1_2_2733","B2M",2733,826.9,2509.86,7,229.842,-3152.7748,5.6,"e",-0.760298361278963,1.10552127355931,"1","e"
"t_1_2_225102","c_1_2_2733","LGALS1",2733,812.3,2510.244,7,227.214,-3152.84392,5.6,"e",-1.74911534320852,0.99983371322339,"1","e"
"t_1_2_225105","c_1_2_2659","MZT2A",2659,1046.9,2510.463,7,269.442,-3152.88334,5.6,"e",-1.39001825857841,1.08973750174627,"1","e"
"t_1_2_225106","c_1_2_2733","COL27A1",2733,821.6,2510.44,7,228.888,-3152.8792,5.6,"e",-0.574206883859361,1.12290179313662,"1","e"
"t_1_2_225114","c_1_2_2733","CD74",2733,802.4875,2510.825,7,225.44775,-3152.9485,5.6,"e",-3.63246071656441,-0.09672019795498,"0","e"
"t_1_2_225127","c_1_2_2733","CD74",2733,786.9286,2511.686,7,222.647148,-3153.10348,5.6,"e",-3.63246071656441,0.363038954233386,"1","e"
"t_1_2_225128","c_1_2_2733","HLA-B",2733,794.0166,2511.583,7,223.922988,-3153.08494,5.6,"e",-1.31591637617107,0.47121129953197,"1","e"
"t_1_2_225133","c_1_2_2733","S100A6",2733,867.92,2511.86,7,237.2256,-3153.1348,5.6,"e",-2.21418061794464,1.10912911819499,"1","e"
"t_1_2_225136","c_1_2_2733","CD4",2733,807.98,2512.16,7,226.4364,-3153.1888,5.6,"e",-0.970116043559348,0.624363947957603,"1","e"
"t_1_2_225138","c_1_2_2659","VIM",2659,1054.863,2512.012,7,270.87534,-3153.16216,5.6,"e",-2.21720275503733,0.959392015054036,"1","e"
"t_1_2_225139","c_1_2_2659","LMNA",2659,1059.475,2512.15,7,271.7055,-3153.187,5.6,"e",-0.366656658093429,0.999757293700273,"1","e"
"t_1_2_225143","c_1_2_2659","MALAT1",2659,1039.067,2512.85,7,268.03206,-3153.313,5.6,"e",-0.470154514681536,1.06129676401814,"1","e"
"t_1_2_225146","c_1_2_2733","HLA-A",2733,787.6714,2512.9,7,222.780852,-3153.322,5.6,"e",-0.81524096451094,0.433339709046824,"1","e"
"t_1_2_225149","c_1_2_2733","B2M",2733,816.5428,2513.029,7,227.977704,-3153.34522,5.6,"e",-0.760298361278963,1.0526718827087,"1","e"
"t_1_2_225154","c_1_2_2733","HLA-B",2733,789.72,2513.1,7,223.1496,-3153.358,5.6,"e",-1.31591637617107,0.561351684933323,"1","e"
"t_1_2_225171","c_1_2_2733","B2M",2733,832.5,2514.58,7,230.85,-3153.6244,5.6,"e",-0.760298361278963,0.999923054675744,"1","e"
"t_1_2_225178","c_1_2_2733","S100A4",2733,867.775,2514.825,7,237.1995,-3153.6685,5.6,"e",-0.255781672893349,0.755734357038561,"1","e"
